player_name,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Sonny Weems,2016,1071,499,-4.517472677,-5.612891447,-10.13036412,-3.613202276,0.839388515,-2.773813761,-4.569754141,-4.552308394,-9.122062535,-1.64212657,-1.64212657,0,-4.395638983,-5.349201017,-9.74484,1.173392378
Spencer Dinwiddie,2018.5,2237,1068,1.514384154,-0.846078975,0.668305178,-2.298262576,1.659831464,-0.638431112,0.922478749,-0.346922975,0.575555774,2.084026735,2.071181943,0.012844792,0.560697799,-0.656143783,-0.095445985,-0.948099029
Spencer Hawes,2015.5,2921.75,1425.75,-2.061678623,0.396442605,-1.665236017,-4.037578934,-1.139765124,-5.177344058,-2.601336295,0.103170633,-2.498165663,0.595562988,0.479461223,0.116101765,-2.108243341,-0.435430904,-2.543674244,0.572794527
Stanley Johnson,2018.5,2554.333333,1236.166667,-2.31165581,0.868242162,-1.443413648,-4.138831763,1.374048096,-2.764783667,-2.834333592,1.007914875,-1.826418717,0.119174539,0.122968781,-0.003794242,-2.683331056,0.510594604,-2.172736452,0.150998152
Stanton Kidd,2020,34,15,-14.69775616,5.20981594,-9.487940222,-13.50742308,12.9556249,-0.55179818,-15.40186285,7.072070079,-8.32979277,-0.042681052,-0.042681052,0,-14.61946246,4.039649394,-10.57981306,-0.050457579
Stephen Curry,2018,4960.555556,2333,8.143595281,-0.196470423,7.947124859,7.651768413,0.887336223,8.539104635,8.388713843,-0.068569921,8.320143921,14.70486742,12.18905259,2.515814831,7.916730066,0.273932535,8.1906626,2.877379129
Stephen Jackson,2014,219,107,-6.583400618,5.3073817,-1.276018918,-4.029303781,5.833105694,1.803801913,-6.494247,5.730745319,-0.763501681,0.109645436,0.109645436,0,-4.559688671,4.554456821,-0.00523185,1.061086075
Stephen Zimmerman,2017,219,108,-4.290835661,-10.32197699,-14.61281265,-1.332745427,-3.308726481,-4.641471908,-3.864952804,-9.410655952,-13.27560876,-0.57679541,-0.57679541,0,-3.003926367,-7.264943771,-10.26887014,-0.538246939
Sterling Brown,2020,1736.2,807.6,-2.977848539,-1.609709864,-4.587558403,-4.249368833,1.257618932,-2.991749901,-3.366436534,-1.377894143,-4.744330677,0.059037584,0.049112217,0.009925367,-2.927519176,-2.021149916,-4.948669093,-0.163411897
Steve Blake,2015,2818,1381.333333,-0.695664903,-1.488754357,-2.18441926,-2.233405171,0.04434807,-2.189057101,-1.053492578,-1.274552021,-2.328044599,0.391204471,0.712639303,-0.321434831,-0.768578399,-1.004229722,-1.772808121,-0.311599792
Steve Nash,2014,672,313,-2.059716338,-1.981591529,-4.041307867,-2.562540155,-1.320148157,-3.882688312,-2.258944097,-1.942738903,-4.201683,-0.234541449,-0.234541449,0,-1.626378454,-2.728220053,-4.354598507,1.124722782
Steve Novak,2015.5,417.75,204.5,-0.484878371,-5.877836887,-6.362715258,-2.89898226,0.063884067,-2.835098194,-1.064357174,-5.012648614,-6.077005787,0.016239473,0.006056295,0.010183178,-0.708639739,-6.328714221,-7.03735396,-0.532249512
Steven Adams,2018,4050,1955.888889,-0.288217154,1.771305373,1.483088219,1.074268655,-0.182387979,0.891880676,-0.027930493,1.4917411,1.463810608,4.376377977,4.037935092,0.338442885,0.249788225,1.840134102,2.089922327,-0.274738557
Svi Mykhailiuk,2020.5,1676.25,791,-1.083751207,-0.975079534,-2.058830741,-1.305423509,1.611381115,0.305957606,-0.970098646,-0.657202321,-1.627300967,0.330092318,0.330092318,0,-1.391032159,-0.949254912,-2.340287072,0.580025245
T.J. Leaf,2021,99,42,-0.923509105,4.872862934,3.94935383,-8.732948205,2.287512471,-6.445435734,-2.749533172,4.613379134,1.863845962,0.108484625,0.024758582,0.083726044,-3.326411785,0.739129637,-2.587282149,0.849698418
T.J. McConnell,2019,3194.571429,1499.857143,-0.356234292,0.198334333,-0.157899958,-0.642047027,-1.746251531,-2.388298558,-0.39716577,-0.084710456,-0.481876226,2.056680082,1.969991215,0.086688867,-0.572716969,0.415738919,-0.15697805,-0.315705159
T.J. Warren,2018,2913.428571,1387,-0.457513742,-1.015753201,-1.473266942,0.240519486,-0.885638709,-0.645119223,-0.303505313,-1.02379918,-1.327304493,1.722853207,1.690914165,0.031939041,-0.675608272,-0.887416182,-1.563024454,-0.087568513
TJ Leaf,2019,875.3333333,405.6666667,-0.587727197,0.159353197,-0.428374,-2.331772783,1.065578981,-1.266193802,-0.979156443,0.319779646,-0.659376797,0.412775934,0.351264879,0.061511056,-1.603097506,-0.829524244,-2.43262175,-0.051592043
Tacko Fall,2021,126,58.33333333,-14.07852005,3.095036893,-10.98348316,1.704936821,14.72883342,16.43377024,-13.13611826,4.218880448,-8.91723781,0.16970025,0.163275805,0.006424445,-11.5383818,-1.426206346,-12.96458815,1.684744622
Tahjere McCall,2019,20,8,-7.310721148,24.48573152,17.17501037,18.27284514,20.83533069,39.10817583,-2.355724798,25.29493989,22.93921509,0.108007988,0.108007988,0,-5.400625794,20.12253971,14.72191392,3.066438804
Taj Gibson,2018,3390.111111,1692.333333,-0.719517808,0.949356277,0.229838469,0.114585866,0.781516115,0.896101981,-0.595778462,0.881187092,0.28540863,2.227328021,2.017068006,0.210260015,-1.056664657,0.758143953,-0.298520704,-0.746963952
Talen Horton-Tucker,2020.5,1526.5,725,-1.412090827,1.340463625,-0.071627202,-3.697614049,0.373623634,-3.323990415,-1.973449875,1.153179029,-0.820270845,0.883709283,0.818514559,0.065194724,-1.557943836,2.114341115,0.556397279,1.117146453
Tarik Black,2016.5,1695.75,834.5,-2.269507109,1.267829116,-1.001677993,-2.333927647,1.797215671,-0.536711976,-2.438132757,1.499398961,-0.938733796,0.770457873,0.803433465,-0.032975592,-2.535743466,1.057337282,-1.478406183,-0.060704601
Tariq Owens,2020,31,15,-2.909961316,-13.84200083,-16.75196214,-10.71204786,-14.43946079,-25.15150865,-4.6755531,-14.75488578,-19.43043888,-0.126587938,-0.126587938,0,1.323530083,-10.55036852,-9.226838438,-0.853799492
Taurean Prince,2019.5,2841.5,1338.666667,-2.261062092,0.077463266,-2.183598826,-0.493316345,0.04819071,-0.445125636,-2.085985467,0.025913008,-2.060072458,0.442040916,0.38771144,0.054329476,-2.156718216,-0.512478057,-2.669196273,1.04997645
Tayshaun Prince,2015,3150.333333,1640,-1.934732492,0.062608322,-1.87212417,-2.767143817,0.59489006,-2.172253757,-2.220805396,0.169794828,-2.051010568,0.58159102,0.581991847,-0.000400828,-2.588062635,-0.387298325,-2.97536096,-1.722804768
Terance Mann,2021,1539,735.6666667,0.216492201,1.022496621,1.238988823,0.166008064,5.13137945,5.297387514,0.104437006,1.53258876,1.637025766,1.468229661,0.82510302,0.643126641,-0.857792121,2.107949944,1.250157823,-1.05360769
Terence Davis,2021,1732.333333,811.6666667,-2.159871048,-1.912707983,-4.072579031,0.513828913,-0.890607767,-0.376778854,-2.027653841,-1.74711218,-3.77476602,1.004411187,0.881366702,0.123044485,-0.883448823,-1.536322915,-2.419771738,0.428871822
Terrance Ferguson,2019.5,2203.25,1044,-4.604103452,-2.621691213,-7.225794666,-3.713714045,-2.194702321,-5.908416367,-4.709368384,-2.727378966,-7.436747351,-0.606086915,-0.5412621,-0.064824815,-4.444684712,-2.085202499,-6.52988721,0.008266774
Terrence Jones,2016.2,2396.2,1165,-5.28132392,-0.35551986,-5.636843781,-9.526388253,-2.948344318,-12.47473257,-6.530118824,-0.934979913,-7.465098737,-0.050795072,0.111022019,-0.161817092,-5.104032585,-0.930321865,-6.034354448,1.487327982
Terrence Ross,2018,3386.888889,1669.777778,0.53007248,-1.000827773,-0.470755294,-1.690954433,-2.45141726,-4.142371694,0.312985661,-1.131502701,-0.81851704,2.331592251,2.232736285,0.098855966,0.441802077,-1.231900159,-0.790098081,-0.055274192
Terry Rozier,2019,3310.142857,1614.857143,0.088708472,-0.374047404,-0.285338932,-2.95369953,-0.592269873,-3.545969403,-0.499521666,-0.442568569,-0.942090235,2.265293533,1.657898917,0.607394616,-0.270894125,-0.759392792,-1.030286917,-0.672663733
Thabo Sefolosha,2017,2425.142857,1179.285714,-1.23535332,2.773338251,1.537984931,-0.937489854,2.007184326,1.069694472,-1.267821602,2.737268705,1.469447102,2.457365417,2.364420541,0.092944876,-1.204659668,2.726183829,1.521524161,-0.30080005
Thaddeus Young,2018,4288.555556,2097.333333,-0.508518347,0.597886584,0.089368237,-1.276373033,1.138993781,-0.137379251,-0.334914431,0.567768232,0.232853801,3.855134832,3.660296113,0.194838719,-0.364831225,0.69842081,0.333589584,0.055126025
Thanasis Antetokounmpo,2019.75,492,221,1.307347505,-2.903791747,-1.596444242,-2.112863999,-0.556882956,-2.669746955,0.773317161,-2.591748258,-1.818431097,0.259320081,0.257684738,0.001635343,0.034624983,-3.407449733,-3.372824751,0.306654657
Theo Maledon,2021.5,2035.5,947.5,-5.067867565,-1.666791764,-6.734659328,-2.154179967,-1.499247716,-3.653427682,-5.275970235,-1.677039882,-6.953010117,-2.469031889,-2.469031889,0,-3.555697551,-2.153575266,-5.709272817,0.174512182
Theo Pinson,2020,457.3333333,210.6666667,-6.279035431,-2.60972738,-8.888762815,-11.27941328,4.118320105,-7.161093175,-7.691093748,-1.384259137,-9.075352885,-0.051031121,-0.091042758,0.040011637,-5.316821372,-2.883040001,-8.199861372,0.740182065
Thomas Bryant,2019.5,1617,746.5,-1.081790677,-1.642355576,-2.724146253,-0.392579932,-2.31067476,-2.703254693,-1.000011006,-1.838904871,-2.838915877,0.539962071,0.539962071,0,-1.196258342,-1.517089881,-2.713348222,-0.03387847
Thomas Robinson,2015.5,1674.25,817.5,-2.005811186,0.164218272,-1.841592913,-1.460627275,-1.845221871,-3.305849146,-1.985002666,-0.210356677,-2.195359343,0.153467636,0.124630592,0.028837044,-1.504266286,-0.639279312,-2.143545597,0.573247484
Thomas Welsh,2019,86,36,-1.427393948,2.227038939,0.799644991,-3.205735623,8.226338933,5.020603309,-1.89559606,3.601408416,1.705812356,0.082024512,0.082024512,0,-2.414803038,0.697874331,-1.716928707,0.228774626
Thon Maker,2019,1605.6,787.8,-1.501856719,-1.355961694,-2.857818414,-3.60772619,-0.635607302,-4.243333492,-2.022319877,-1.274070174,-3.296390051,-0.411465946,-0.522786038,0.111320092,-2.084065558,-1.030995037,-3.115060595,-0.237207583
Tiago Splitter,2015.5,1816.75,898.75,-0.038280585,0.845975716,0.807695132,-0.08063787,2.094027147,2.013389277,-0.033062099,1.110727629,1.077665529,2.802263795,2.235201542,0.567062253,-1.091670597,1.323487162,0.231816565,0.270978288
Tibor Pleiss,2016,164,82,-5.879666397,-6.244562152,-12.12422855,1.457592198,-2.395906871,-0.938314672,-4.695483304,-5.875490203,-10.57097351,-0.329725577,-0.329725577,0,-3.906235596,-5.243782677,-9.150018273,0.753781295
Tim Duncan,2015,4700.666667,2380.333333,-0.379324645,3.980550258,3.601225614,0.87722393,2.303381437,3.180605368,-0.20132069,3.795968127,3.594647437,7.484025029,5.968474333,1.515550696,-0.26774365,4.028887501,3.76114385,-0.280008763
Tim Frazier,2018,1471.428571,704.1428571,-2.659003778,0.082537212,-2.576466565,-2.35592032,1.118463125,-1.237457194,-2.740462034,0.309980527,-2.430481507,0.365564611,0.352887951,0.012676661,-2.276248375,-0.178229283,-2.454477659,-0.020438484
Tim Hardaway Jr.,2018,3551,1728.777778,1.166048475,-1.289262511,-0.123214036,1.041074195,-2.013496034,-0.972421839,1.136353439,-1.384157858,-0.247804418,2.267874285,2.38745604,-0.119581755,1.360002577,-1.533612568,-0.173609991,0.214237109
Tim Quarterman,2017.5,106.5,50,-3.434756622,-2.34095098,-5.775707603,-18.72527824,8.543799537,-10.18147871,-6.888590022,-0.21498476,-7.103574783,0.027285883,0.0070856,0.020200283,-3.971339157,-3.689078105,-7.660417262,3.415874064
Timofey Mozgov,2016,2913.8,1441.8,-3.601707578,1.501532322,-2.100175256,-2.323602667,0.763319804,-1.560282863,-3.566829801,1.449256042,-2.11757376,1.737377098,1.336558234,0.400818864,-3.183987796,0.702676641,-2.481311155,0.014723642
Timothe Luwawu-Cabarrot,2019.5,1694.166667,789.5,-3.467907898,-0.805059731,-4.272967628,-3.656425398,-2.715830673,-6.372256073,-3.718103929,-0.776231962,-4.494335889,0.138655978,0.076478901,0.062177077,-2.349334629,-1.832216038,-4.181550666,0.8367106
Tobias Harris,2018,4682.666667,2297.888889,1.185559354,-0.776301795,0.409257559,-0.897941562,-1.102381693,-2.000323256,1.014267795,-0.846275787,0.167992007,3.800785837,3.526440875,0.274344961,0.560450291,-0.686526856,-0.126076565,-0.726121945
Tomas Satoransky,2019.5,2723.666667,1306.5,-1.871954246,-0.70585702,-2.577811267,-1.825849179,-1.094988026,-2.920837205,-1.921665101,-0.668788039,-2.59045314,1.922820443,1.939159503,-0.016339061,-1.678156244,-0.848572937,-2.526729182,-0.472580706
Toney Douglas,2015.5,1284,634.25,-0.667578258,-0.171435147,-0.839013405,-0.916163023,-1.51956319,-2.435726212,-0.76549102,-0.458634188,-1.224125208,0.388615967,0.370866346,0.017749621,-0.972809057,0.277708465,-0.695100592,-0.388282637
Tony Allen,2016,2875.4,1467.2,-0.952349004,1.945576025,0.993227021,0.169760335,2.12546549,2.295225824,-0.77691475,2.080837745,1.303922996,3.73525742,3.263346194,0.471911227,-1.030344529,2.782020542,1.751676012,0.50532771
Tony Bradley,2020,640.2,299.4,0.009668536,4.034134822,4.043803359,2.827310767,-1.004148428,1.823162338,0.201788217,3.299973065,3.501761283,0.761786828,0.716064257,0.04572257,-0.997238921,2.015875748,1.018636826,-0.559959867
Tony L. Mitchell,2014,159,79,0.170680983,0.648083929,0.818764912,-1.431431058,7.585035478,6.15360442,-0.12981117,2.253338251,2.123527081,0.197723161,0.197723161,0,0.302181138,1.462328933,1.764510071,0.630746345
Tony Mitchell,2014,18,10,5.133907108,18.19983229,23.3337394,3.72635392,-11.15252826,-7.426174338,5.27498038,13.2982141,18.57319448,0.107034921,0.107034921,0,7.123231959,9.559900894,16.68313285,-1.548182483
Tony Parker,2016.5,3663.166667,1843.666667,-0.374729447,-2.32325385,-2.697983297,-0.309120103,-0.571543865,-0.880663969,-0.430881572,-2.162646606,-2.593528177,0.63171808,0.546743304,0.084974776,-0.822856778,-1.936487944,-2.759344721,-1.22495503
Tony Snell,2018,2903.888889,1431,1.312743851,-1.526941227,-0.214197376,0.465078055,-2.270759807,-1.805681752,1.228090042,-1.555773914,-0.327683872,0.484696208,0.611078938,-0.12638273,0.396424931,-1.69483371,-1.29840878,-0.727467549
Tony Wroten,2015,1951.666667,934.6666667,-4.103053914,-3.525514582,-7.628568496,-4.48707131,-2.488892677,-6.975963988,-4.225824011,-3.48958343,-7.715407438,-0.786229213,-0.786229213,0,-3.740235578,-3.868843468,-7.609079045,1.928677059
Tornike Shengelia,2014,316,154,-5.219983785,-5.415957413,-10.6359412,-2.845800962,-4.201003379,-7.046804341,-5.032741759,-5.458382359,-10.49112412,-0.606748281,-0.606748281,0,-5.497309148,-6.43518051,-11.93248966,0.572885438
Torrey Craig,2020,2105.6,1023.2,-0.249816695,0.057646744,-0.192169952,1.31825352,-2.660006915,-1.341753395,-0.028184231,-0.4172485,-0.445432731,0.995149046,0.871617917,0.123531129,0.06583385,-0.469250174,-0.403416324,-0.406350124
Toure' Murry,2014.5,402.5,195.5,-8.305056284,0.455552948,-7.849503336,-7.489949292,8.251992158,0.762042866,-8.624150062,2.131008709,-6.493141353,0.023446272,0.023446272,0,-6.131112941,-0.001909065,-6.133022005,2.68444703
Trae Young,2020.5,4086.75,1897.5,4.600857491,-3.156128532,1.444728959,5.052468454,-8.06145078,-3.008982324,4.982400833,-3.832983539,1.149417294,3.855775057,3.485306403,0.370468654,5.362527151,-4.580846434,0.781680718,2.119008964
Travis Outlaw,2014,2152,1065,-0.711545366,-1.65366139,-2.365206756,-3.59554854,0.226250046,-3.369298494,-1.362141229,-1.334277074,-2.696418303,0.028888133,0.028888133,0,-1.892523319,-1.93519901,-3.82772233,-0.745128157
Travis Wear,2016.5,898,450,-2.819241927,0.140114258,-2.679127669,-1.334644432,2.365235351,1.030590919,-2.627501626,0.654365748,-1.973135878,-0.127476673,-0.127476673,0,-2.58475089,-0.802933061,-3.387683951,-0.20466853
Tre Jones,2021.5,329,157,-0.412866008,-4.214874576,-4.627740585,-4.125873401,-1.59409101,-5.719964412,-1.021720508,-4.025278919,-5.046999428,-0.459725371,-0.459725371,0,-2.165554368,-4.596022349,-6.761576717,-2.029558109
Tre Mann,2022,111,53,-2.774933936,-7.239539461,-10.0144734,-5.343476012,-3.406669803,-8.750145815,-2.96019697,-7.10109947,-10.06129644,-0.194701877,-0.194701877,0,1.187542755,-6.690890439,-5.503347684,-1.546048443
Tremont Waters,2020.5,391,182.5,-3.172519741,-0.679794734,-3.852314475,-3.250632694,1.637280381,-1.613352313,-3.416095117,-0.267741427,-3.683836545,-0.019687834,0.012057862,-0.031745697,-2.753789731,-1.184385947,-3.938175678,2.128678527
Trent Forrest,2021.5,340,164.5,-1.769735569,-0.004837471,-1.77457304,-4.986622834,4.968843784,-0.017779051,-2.18882549,0.223858839,-1.964966651,-0.306989056,-0.273698643,-0.033290414,-1.241314296,-1.442599237,-2.683913534,-1.068897994
Treveon Graham,2018.5,1573.5,740.5,-1.467998881,-0.96827755,-2.436276431,-3.02320932,-0.436775946,-3.459985266,-1.896486595,-0.90249183,-2.798978425,0.232279907,0.219427625,0.012852281,-2.190538719,-0.932073475,-3.122612193,-0.441381878
Trevon Duval,2019,13,6,11.64857142,-5.850071763,5.798499656,5.017833972,0.775489931,5.793323903,10.98775289,-4.828940882,6.158812009,0.026414288,0.026414288,0,11.0942602,-2.216328883,8.877931318,-3.203957866
Trevor Ariza,2017.5,5295.125,2571.375,-0.165400083,0.364399132,0.198999049,0.256100806,0.456474271,0.712575077,-0.110462909,0.404368092,0.293905183,4.164595424,3.476105577,0.688489848,0.294720251,0.929785316,1.224505566,0.2641859
Trevor Booker,2016,3168.8,1574.2,-0.689396135,0.09534941,-0.594046726,-0.469560678,-0.57730146,-1.046862138,-0.665703249,-0.058342152,-0.724045401,1.636183929,1.632951716,0.003232212,-0.834241199,-0.266155529,-1.100396728,-0.493160653
Trey Burke,2018,2254.222222,1131.333333,0.454639829,-0.899997483,-0.445357653,-0.848024663,-0.534853678,-1.382878341,0.412784736,-0.967207993,-0.554423256,0.972121859,0.912947764,0.059174094,0.504931352,-1.857722316,-1.352790965,-0.894361275
Trey Lyles,2019,1980.285714,974,-1.261470671,-0.745883609,-2.00735428,-1.824363546,-1.055495674,-2.87985922,-1.467278168,-0.824148473,-2.291426641,0.248543084,0.240143266,0.008399818,-1.230132331,-1.397323411,-2.627455742,-0.157310245
Trey McKinney-Jones,2018,3,1,-1.244498021,-5.529566721,-6.774064742,-16.30203045,2.547744973,-13.75428547,-4.476017885,-4.286947221,-8.762965105,-0.003101179,-0.003101179,0,-5.007807406,-6.883924576,-11.89173198,1.078829517
Trey Murphy III,2022,377,175,-2.170797619,-0.888270583,-3.059068202,-10.36993489,7.107848705,-3.262086188,-2.833067143,-0.317582769,-3.150649912,-0.036005096,-0.036005096,0,-2.728226112,-0.082320132,-2.810546244,0.663830857
Tristan Thompson,2018,3814.777778,1910.111111,-0.816121187,0.158094635,-0.658026552,-0.6874904,-3.070924424,-3.758414824,-0.81965877,-0.320321607,-1.139980377,2.5285174,1.700887636,0.827629763,-0.550508213,-0.465821124,-1.016329337,-1.068332155
Troy Brown Jr.,2020.5,1671,776,-1.885557102,-1.695070444,-3.580627546,-1.441042259,-1.397393791,-2.83843605,-1.838240551,-1.622565073,-3.460805625,0.154454308,0.154454308,0,-1.500995021,-1.806657082,-3.307652103,-0.638661876
Troy Caupain,2019,33,16,14.30346455,5.016602161,19.32006671,10.47751325,3.437834186,13.91534744,14.3771207,4.940585707,19.3177064,0.176321957,0.176321957,0,7.686273461,3.628737321,11.31501078,-2.161759621
Troy Daniels,2017,1551.857143,747,0.843764927,-2.340324448,-1.496559521,-1.088833454,-0.542789886,-1.631623339,0.510128731,-2.09602881,-1.585900079,0.169661962,0.098477219,0.071184744,0.016769006,-2.445475942,-2.428706936,0.349573458
Troy Williams,2018,843,398.3333333,-2.024605567,-0.869217936,-2.893823503,-2.51342877,-0.548258983,-3.061687753,-2.244593629,-0.842626696,-3.087220325,-0.143993995,-0.117229849,-0.026764146,-1.912151821,-0.766034419,-2.67818624,0.810168336
Ty Jerome,2021,838,390,-1.759007569,0.127782255,-1.631225314,-3.112886961,6.554204662,3.4413177,-2.179276137,0.692759914,-1.486516223,0.04446939,0.04446939,0,-1.159049322,0.003067667,-1.155981655,-0.159675811
Ty Lawson,2016,3385.8,1640,1.658477171,-0.663894109,0.994583062,0.061853525,-0.92409858,-0.862245055,1.42300407,-0.763172197,0.659831873,2.854854264,2.885606776,-0.030752512,0.803363692,-0.720220938,0.083142753,0.408426711
Ty-Shon Alexander,2021,101,48,-2.120345706,-1.668679222,-3.789024929,-8.38115833,-1.360407719,-9.741566049,-3.594100878,-1.750642365,-5.344743243,-0.067234661,-0.076138717,0.008904055,-3.587938253,-5.037518303,-8.625456557,-0.41978927
